source_lang,source_word,target_lang,target_word
French,iger,Sar,àl
French,iger,Ngam,kàl
French,itte : sorte de,Bebote,pâl
French,itte : sorte de,Bediondo,päl
French,itte : sorte de,Gor,pâl
French,itte : sorte de,Gulay,ràkà
French,itte : sorte de,Kaba_Na,njàgà
French,itte : sorte de,Kaba,gàkirà
French,itte : sorte de,Mango,pél
French,itte : sorte de,Nar,wàaä
French,itte : sorte de,Ngambay,tuwa-tégz
French,itte : sorte de,Sar,ràgà
French,itte : sorte de,Ngam,bèl
French,itte : sorte de,Bebote,tuws
French,itte : sorte de,Bediondo,tüws
French,itte : sorte de,Gor,tüuws
French,itte : sorte de,Gulay,tuws
French,itte : sorte de,Kaba,ràk?
French,itte : sorte de,Laka,tuwa
French,itte : sorte de,Mbay,tüwa
French,itte : sorte de,Mango,tuws
French,itte : sorte de,Ngambay,tüwa
French,itte : sorte de,Sar,wàa
French,> faut pas,Bebote,0t£
French,> faut pas,Bediondo,ût£:Dbh=6t#
French,> faut pas,Gor,dté
French,> faut pas,Mbay,dt#
French,> faut pas,Nar,1-10
French,> faut pas,Sar,10
French,uf (9),Bebote,ii-kâre
French,uf (9),Bediondo,j1-kâre
French,uf (9),Gor,j)1-kéra
French,uf (9),Gulay,ji-sé):-mIi:KbN-dàkabü
French,uf (9),Kaba,j1-kâra : Kul=dàhabü
French,uf (9),Laka,gènè-kära
French,uf (9),Mbay,j1-k£ra
French,uf (9),Mango,"j1-kâre, j1-này-kâre"
French,uf (9),Nar,ndoh6
French,uf (9),Ngambay,j1-này-kéra
French,uf (9),Sar,ndohé
French,uf (9),Ngam,ndohé
French,Z,Bebote,èm
French,Z,Bediondo,èm
French,Z,Daba,kén
French,Z,Gor,ù
French,Z,Gulay,kér-ùm
French,Z,Kaba_Na,künu
French,Z,Kaba,ùm
French,Z,Laka,ùm
French,Z,Mango,èm
French,Z,Nar,kôn
French,Z,Ngambay,èm
French,Z,Sar,kén
French,Z,Ngam,kôn
French,er,Bebote,man)j+
French,er,Bediondo,ma)jx
French,er,Daba,na)
French,er,Gor,man)j+
French,er,Gulay,na)j+
French,er,Kaba_Na,nganga
French,er,Kaba,may
French,er,Laka,may
French,er,Mango,na;)#x
French,er,Nar,nej#
French,er,Ngambay,may
French,er,Sar,nej#
French,eud,Mbay,ngûn
French,eud,Mango,dù
French,eud,Sar,kirè
French,noir :être,Bebote,ndùl
French,noir :être,Bediondo,ndùl
French,noir :être,Daba,i1
French,noir :être,Gor,ndùl
French,noir :être,Gulay,ndùl
French,noir :être,Kaba_Na,il1i
French,noir :être,Kaba,ndùl : Kul=it
French,noir :être,Laka,ndùl
French,noir :être,Mbay,i1
French,noir :être,Mango,ndül
French,noir :être,Nar,ndûl
French,noir :être,Ngambay,ndûl
French,noir :être,Sar,ndûl
French,noir :être,Ngam,ndùl
French,noix de karité,Bediondo,£-r5y:Gor-d5ÿ
French,noix de karité,Laka,£-d5ÿ
French,noix de karité,Mango,£-d5
French,noix de karité,Nar,d5 ÿ
French,noix kola,Bebote,géro
French,noix kola,Bediondo,géro
French,noix kola,Gor,gérs
French,noix kola,Gulay,gérû
French,noix kola,Kaba_Na,ki-r56
French,noix kola,Kaba,gérd
French,noix kola,Laka,gérd
French,noix kola,Mbay,géro
French,noix kola,Mango,gérà
French,noix kola,Nar,gérû
French,noix kola,Ngambay,gérd
French,noix kola,Sar,gérd
French,nom,Bebote,t5
French,nom,Bediondo,t5 : Dhb=t5
French,nom,Gor,t9
French,nom,Gulay,r1i
French,nom,Kaba_Na,y1
French,nom,Kaba,r1
French,nom,Laka,r1
French,nom,Mango,r1
French,nom,Nar,r1
French,nom,Ngambay,r1
French,nom,Sar,r1
French,nom,Ngam,r1
French,nombre,Bebote,k5r
French,nombre,Bediondo,k5r : Do=k5r
French,nombre,Gor,k5r
French,nombre,Gulay,k5r
French,nombre,Kaba,k5r
French,nombre,Laka,k5r
French,nombre,Mango,k5r
French,nombre,Nar,k5r
French,nombre,Ngambay,k5
French,nombre,Ngam,kûtà
French,"nombreux, être",Bebote,ya
French,"nombreux, être",Bediondo,bày
French,"nombreux, être",Gor,bày
French,"nombreux, être",Gulay,bùlè
French,"nombreux, être",Kaba,békay
French,"nombreux, être",Laka,ba
French,"nombreux, être",Mbay,"bàa, bèila"
French,"nombreux, être",Mango,"dngt,"
French,"nombreux, être",Nar,bilà
French,"nombreux, être",Ngambay,bülà
French,"nombreux, être",Sar,bilà
French,"nombreux, être",Ngam,bähay
French,nombril,Bebote,künm
French,nombril,Bediondo,küm
French,nombril,Daba,küm
French,nombril,Gor,küm
French,nombril,Gulay,küm
French,nombril,Kaba_Na,küm
French,nombril,Kaba,küm
French,nombril,Laka,küm
French,nombril,Mango,küm
French,nombril,Nar,küm
French,nombril,Ngambay,kum
French,nombril,Sar,küm
French,nourriture,Bebote,né-kùss
French,nourriture,Bediondo,né-kùsû
French,nourriture,Daba,yé-kùsà
French,nourriture,Gor,yé-kùsd
French,nourriture,Gulay,yé-kùsè
French,nourriture,Kaba_Na,nâku
French,- Langues Sara,Kaba,né
French,- Langues Sara,Laka,né-küsà
French,- Langues Sara,Mbay,y4a-k£-sà : N9T=y4-kèsà
French,- Langues Sara,Ngambay,né-s
French,- Langues Sara,Sar,yéà-kèsà
French,| [nous (nom.),Bebote,ji-
French,| [nous (nom.),Gor,j-
French,| [nous (nom.),Gulay,"jè, j-"
French,| [nous (nom.),Kaba,i-
French,| [nous (nom.),Laka,jà-
French,| [nous (nom.),Mbay,ki-
French,| [nous (nom.),Mango,ji-
French,| [nous (nom.),Nar,ji-
French,| [nous (nom.),Ngambay,)-
French,| [nous (nom.),Sar,"jà-, j-"
French,| [nous (nom.),Ngam,-jài-
French,nous (nom.),Bebote,i-
French,nous (nom.),Bediondo,j- : Dh=;-
French,nous (nom.),Gor,"j-, j-"
French,nous (nom.),Gulay,j-
French,nous (nom.),Laka,)-
French,nous (nom.),Mbay,)j-
French,nous (nom.),Mango,j-
French,nous (nom.),Nar,)-
French,nous (nom.),Ngambay,)-
French,nous (nom.),Sar,)-
French,nous (obj. de verbe),Bebote,-jè
French,nous (obj. de verbe),Bediondo,-jè
French,nous (obj. de verbe),Daba,-jé
French,nous (obj. de verbe),Gor,"-jè, -jè"
French,nous (obj. de verbe),Gulay,"-jè, -Jjè"
French,nous (obj. de verbe),Kaba_Na,jé
French,nous (obj. de verbe),Kaba,-jé
French,nous (obj. de verbe),Laka,-s4
French,nous (obj. de verbe),Mbay,-jè
French,nous (obj. de verbe),Mango,-jf
French,nous (obj. de verbe),Nar,-jf
French,nous (obj. de verbe),Ngambay,"-si, -si"
French,nous (obj. de verbe),Sar,-jf
French,"nous (oblique); notre, nos",Bebote,-jé
French,"nous (oblique); notre, nos",Gor,-jé
French,"nous (oblique); notre, nos",Gulay,-jé
French,"nous (oblique); notre, nos",Kaba,-jé : Kul=jéà
French,"nous (oblique); notre, nos",Laka,-sf
French,"nous (oblique); notre, nos",Mbay,-j£
French,"nous (oblique); notre, nos",Mango,-;jf
French,"nous (oblique); notre, nos",Nar,"-ji, -j{"
French,"nous (oblique); notre, nos",Ngambay,-si
French,"nous (oblique); notre, nos",Sar,-ji
French,"nous (oblique); notre, nos",Ngam,-3j#
French,"nouveau, neuf",Bebote,sigi
French,"nouveau, neuf",Bediondo,sègà
French,"nouveau, neuf",Daba,kij
French,"nouveau, neuf",Gor,sigi
French,"nouveau, neuf",Gulay,kig
French,"nouveau, neuf",Kaba,siki:Kul=dya
French,"nouveau, neuf",Laka,sigi
French,"nouveau, neuf",Mbay,kijà
French,"nouveau, neuf",Mango,sigà
French,"nouveau, neuf",Nar,kiji
French,"nouveau, neuf",Ngambay,kigi
French,"nouveau, neuf",Sar,kijà
French,J | nouvelles,Bediondo,pôÿ
French,J | nouvelles,Gulay,kÔbE
French,J | nouvelles,Laka,ké
French,J | nouvelles,Mbay,h0y
French,J | nouvelles,Nar,käâs#
French,noyau,Bebote,känd#
French,noyau,Bediondo,gum
French,noyau,Gor,kändx#
French,noyau,Gulay,j1b#r1i
French,noyau,Kaba_Na,koOngo
French,noyau,Laka,ngàw-ùr
French,noyau,Mbay,günm
French,noyau,Mango,ka
French,noyau,Nar,güumb#+ruüu
French,noyau,Ngambay,känd#
French,noyau,Sar,gumbtru
French,"nuageux, noir : être",Bebote,il
French,"nuageux, noir : être",Bediondo,il
French,"nuageux, noir : être",Gor,il
French,"nuageux, noir : être",Gulay,il
French,"nuageux, noir : être",Kaba,il1
French,"nuageux, noir : être",Laka,i]
French,"nuageux, noir : être",Mbay,ilT
French,"nuageux, noir : être",Mango,i
French,"nuageux, noir : être",Nar,il
French,"nuageux, noir : être",Ngambay,il
French,"nuageux, noir : être",Sar,il
French,"nuageux, noir : être",Ngam,yil
French,"nuit, sombre : être",Bebote,du
French,"nuit, sombre : être",Bediondo,d+b#
French,"nuit, sombre : être",Gor,du
French,"nuit, sombre : être",Kaba,"ndùl : M=duüuu, d1iw"
French,"nuit, sombre : être",Mango,ndùl
French,"nuit, sombre : être",Ngambay,ndül
French,nuque,Bebote,g0
French,nuque,Bediondo,go
French,nuque,Daba,kûüt-go
French,nuque,Gor,gär-go
French,nuque,Gulay,y1-g0
French,nuque,Kaba,go
French,nuque,Mango,g0
French,nuque,Nar,go
French,nuque,Ngambay,go
French,nuque,Sar,go
French,odeur nauséabond,Mbay,sé£wé
French,odeur nauséabond,Mango,s$é
French,odeur nauséabond,Sar,sé
French,oeil,Bebote,kèm
French,oeil,Bediondo,kèm
French,oeil,Daba,kèm
French,oeil,Gor,kùm
French,oeil,Gulay,küm
French,oeil,Kaba_Na,kàm
French,oeil,Kaba,kèm
French,oeil,Laka,kèm
French,oeil,Mango,kèm
French,oeil,Nar,küm
French,oeil,Ngambay,kèm
French,oeil,Sar,kèm
French,oeil,Ngam,kùm
French,oeufs,Bebote,kàw
French,oeufs,Bediondo,kàw
French,oeufs,Daba,kàäw
French,oeufs,Gor,kàw
French,oeufs,Gulay,kàw
French,oeufs,Kaba_Na,kdEè
French,oeufs,Kaba,kàw : Kul=hàBè
French,oeufs,Laka,kàw
French,oeufs,Mbay,kàw
French,oeufs,Mango,kdw
French,oeufs,Nar,kà
French,oeufs,Ngambay,kàw
French,oeufs,Sar,kà
French,oeufs,Ngam,kàw
French,oignon sauvage ‘esp. de,Mbay,ndi ja
French,oignon sauvage ‘esp. de,Mango,ndi js
French,oignon sauvage ‘esp. de,Sar,ndija
French,oiseau,Bebote,yè1
French,oiseau,Bediondo,yèl
French,oiseau,Daba,yèl
French,oiseau,Gor,yèl
French,oiseau,Gulay,èl
French,oiseau,Kaba_Na,àlI
French,oiseau,Kaba,è1 : Kul=k616
French,oiseau,Laka,yèl
French,oiseau,Mbay,yèl
French,oiseau,Mango,èl
French,oiseau,Nar,yèl
French,oiseau,Ngambay,èl
French,oiseau,Sar,yèl
French,oiseau,Ngam,yèl
French,oiseau : drongo,Bediondo,dängt
French,oiseau : drongo,Kaba_Na,gu
French,oiseau : drongo,Laka,£-ngàw-yo-àng
French,oiseau : drongo,Mango,jüm
French,oiseau : drongo,Nar,)jüûm
French,oiseau : drongo,Ngambay,) Îmti
French,oiseau : drongo,Sar,j)ümbu
French,oiseau : drongo,Ngam,)ûmb#
French,ombre; esprit,Bebote,ndi1
French,ombre; esprit,Bediondo,nd£$l
French,ombre; esprit,Daba,ni11
French,ombre; esprit,Gor,ndi1
French,ombre; esprit,Gulay,ndil
French,ombre; esprit,Kaba_Na,njfl1i
French,ombre; esprit,Kaba,njfl
French,ombre; esprit,Laka,n)jf1
French,ombre; esprit,Mbay,ndf1
French,ombre; esprit,Mango,ndfil
French,ombre; esprit,Nar,ndil
French,ombre; esprit,Ngambay,ndil
French,ombre; esprit,Sar,ndfi
French,ombre; esprit,Ngam,ndfil
French,oncle maternel,Bebote,nan
French,oncle maternel,Bediondo,nan
French,oncle maternel,Daba,nan
French,OS,Gor,nan
French,OS,Gulay,nan
French,OS,Kaba_Na,nano
French,OS,Kaba,naän : Kul=nono
French,OS,Laka,nan
French,OS,Mbay,nan
French,OS,Mango,nan
French,OS,Nar,nan
French,OS,Ngambay,nané
French,OS,Sar,nan
French,OS,Ngam,nan
French,ze,Bebote,dôg-gidé-kâre
French,ze,Daba,di-dé-j5d
French,ze,Gor,-ddgi-de-kâre
French,ze,Gulay,ddg-gidè-kâre
French,ze,Kaba,dikè-re-kâra
French,Kul=ddgà-jà-hàré,Laka,ddgi-giré-kéra
French,Kul=ddgà-jà-hàré,Mbay,kilé-gidi-k£-k£ra
French,Kul=ddgà-jà-hàré,Mango,ddgi-gid-é-kâre
French,Kul=ddgà-jà-hàré,Nar,kùdti-gidi-kégrm
French,Kul=ddgà-jà-hàré,Ngambay,dôg-gir-é-kâra
French,Kul=ddgà-jà-hàré,Sar,kèt-gidi-kégt
French,eille,Bebote,mb1
French,eille,Bediondo,mb1 : Do=mbt
French,eille,Gor,mb1
French,eille,Gulay,mb1
French,eille,Kaba_Na,mb1
French,eille,Kaba,mb1 : Kul=mv1
French,eille,Laka,mb1
French,eille,Mbay,mb1
French,eille,Mango,mb1
French,eille,Nar,mb1
French,eille,Ngambay,mb1
French,eille,Sar,mb1
French,phelin,Bebote,s+ngs
French,phelin,Bediondo,s?ngs
French,phelin,Daba,k1ngs
French,phelin,Gor,sEngs
French,phelin,Gulay,k1ings
French,phelin,Kaba_Na,nüunga
French,phelin,Kaba,s1nga : Kul=n5ngo
French,phelin,Laka,"singä, kingaäa"
French,phelin,Mbay,kænga
French,phelin,Mango,s1ings
French,phelin,Nar,k?ngs
French,phelin,Ngambay,singa
French,phelin,Sar,kingo
French,phelin,Ngam,k+ngs
French,seille,Bebote,dà
French,seille,Bediondo,ré
French,seille,Daba,dä4
French,seille,Gor,dé
French,seille,Gulay,dä
French,seille,Kaba_Na,yii
French,seille,Kaba,dé
French,seille,Laka,ir1
French,seille,Mbay,yir
French,seille,Mango,yf
French,seille,Nar,yir
French,seille,Ngambay,Îirt
French,seille,Sar,yir
French,Français :,Laka,dé : Mh=dé
French,Français :,Mango,dé
French,Français :,Nar,dé
French,Français :,Ngambay,däà
French,Français :,Sar,rà
French,Français :,Ngam,dé
French,ourébi,Bediondo,wal
French,ourébi,Kaba_Na,wale
French,ourébi,Laka,àrkàs
French,ourébi,Mbay,wal
French,ourébi,Mango,wal
French,ourébi,Nar,wal
French,ourébi,Ngam,wal
French,outil pour graver,Mbay,gèrè
French,outil pour graver,Mango,dù
French,outil pour graver,Sar,gèrè
French,ouvert,Bebote,tâg#
French,ouvert,Bediondo,tâgiré
French,ouvert,Daba,täg
French,ouvert,Gor,tégzra
French,ouvert,Gulay,wé
French,ouvert,Kaba,tâk#
French,ouvert,Laka,täâg#
French,ouvert,Mbay,tàgi
French,ouvert,Mango,"tâégx, tèe"
French,ouvert,Nar,tèe
French,ouvert,Ngambay,tég#
French,ouvert,Sar,wôy
French,ouvrir,Bebote,tèe
French,ouvrir,Bediondo,tèe
French,ouvrir,Daba,Ôr
French,ouvrir,Gor,tèe
French,ouvrir,Gulay,tèe
French,ouvrir,Kaba_Na,tée
French,ouvrir,Kaba,tèe : Kul=te
French,ouvrir,Laka,tè
French,ouvrir,Mbay,tèe
French,ouvrir,Mango,tèe
French,ouvrir,Nar,tèe
French,ouvrir,Ngambay,tèe
French,ouvrir,Sar,tèe
French,ouvrir,Ngam,tèhe
French,pagaie,Bebote,käy
French,pagaie,Bediondo,kàây
French,pagaie,Daba,häy
French,pagaie,Gor,hàây
French,pagaie,Gulay,häy
French,pagaie,Kaba_Na,häÿ
French,pagaie,Kaba,häy
French,pagaie,Laka,häây
French,pagaie,Mbay,häy
French,pagaie,Mango,hày
French,pagaie,Nar,häy
French,pagaie,Ngambay,häy
French,pagaie,Sar,häÿ
French,pagayer,Bebote,151
French,pagayer,Bediondo,151
French,pagayer,Daba,pel
French,pagayer,Gor,ns1
French,pagayer,Gulay,ns1l
French,pagayer,Kaba,1s1
French,pagayer,Laka,1S1
French,pagayer,Mango,1S1
French,pagayer,Nar,nel
French,pagayer,Ngambay,1el
French,pagayer,Sar,nel
French,pain,Bebote,mépà
French,pain,Bediondo,mépà
French,pain,Daba,mäpà
French,pain,Gor,mäapà
French,pain,Gulay,mäpé
French,pain,Kaba_Na,mäpà
French,pain,Kaba,mbs
French,pain,Laka,mép.
French,pain,Mbay,mäpà
French,pain,Mango,mäpà
French,pain,Nar,mépà
French,pain,Ngambay,mäpà
French,pain,Sar,mâapà
French,pangolin,Bebote,mèar-mangâ
French,pangolin,Bediondo,màarmängä
French,pangolin,Gulay,màarè-mâno
French,pangolin,Kaba_Na,yükà
French,pangolin,Laka,màar-mângä
French,pangolin,Mbay,màri-mângé
French,pangolin,Mango,màr-mäangà
French,pangolin,Nar,màèr-mâang
French,pangolin,Ngambay,màar-mâangä
French,panier (pour pêcher),Laka,kôro
French,panier (pour pêcher),Mango,kor
French,panier (pour pêcher),Ngambay,Kkoôr
French,"panier, sorte de",Bebote,kàrè
French,"panier, sorte de",Bediondo,kàrè
French,"panier, sorte de",Gor,kàrà
French,"panier, sorte de",Gulay,jängä
French,"panier, sorte de",Kaba,kàrè
French,"panier, sorte de",Laka,kàrè-bf
French,"panier, sorte de",Mbay,;4ng
French,"panier, sorte de",Mango,kàärè
French,"panier, sorte de",Nar,dob#
French,"panier, sorte de",Ngambay,kàrè
French,"panier, sorte de",Sar,jäng
French,pantalons,Bediondo,njala
French,pantalons,Daba,njala
French,pantalons,Gor,njala
French,pantalons,Gulay,njala
French,pantalons,Kaba,njäla
French,pantalons,Laka,pändà1o
French,pantalons,Mbay,njala
French,pantalons,Nar,njala
French,pantalons,Ngambay,njälalä
French,pantalons,Sar,njala
French,panthère,Bebote,kàgà
French,panthère,Bediondo,kàgà
French,panthère,Gor,kàgà
French,panthère,Gulay,kàk
French,panthère,Kaba_Na,kàbà
French,panthère,Kaba,kàki
French,panthère,Laka,kàgi
French,panthère,Mbay,kàgi
French,panthère,Mango,kàgi
French,panthère,Nar,kàgi
French,panthère,Ngambay,kàgi
French,panthère,Sar,kàgà
French,papier; livre,Bebote,mbete
French,papier; livre,Bediondo,mbste
French,papier; livre,Gor,mbete
French,papier; livre,Gulay,màaktuüb#
French,papier; livre,Kaba,mbete
French,papier; livre,Laka,mbidi : Mh=mbete
French,papier; livre,Mango,mbete
French,papier; livre,Nar,mbete
French,papier; livre,Ngambay,mbede
French,papier; livre,Sar,maktuüub#
French,papillon,Bebote,£-1èbe
French,papillon,Bediondo,£-14-bè8
French,papillon,Gor,$-lèwe
French,papillon,Gulay,béd-bs y
French,papillon,Kaba_Na,kékéBE
French,papillon,Kaba,üma
French,papillon,Mango,säbèle
French,papillon,Nar,k£-leti-bére
French,papillon,Ngambay,ébe
French,papillon,Sar,bèl-béi
French,parce que,Bebote,mba
French,parce que,Bediondo,tà-d5
French,parce que,Daba,kit5
French,parce que,Gor,mba-ki-k£
French,parce que,Kaba_Na,1ô0hà-ré
French,parce que,Kaba,mba-tà-10
French,parce que,Laka,mba
French,parce que,Mbay,kÈt5-kàd#
French,parce que,Mango,d5-tàlè
French,parce que,Nar,tam-kàd#
French,parce que,Ngambay,mba-tà
French,parce que,Sar,todo
French,pareil : être,Bebote,to
French,pareil : être,Bediondo,tsk£
French,pareil : être,Daba,ti
French,pareil : être,Gor,toké
French,pareil : être,Gulay,titz
French,pareil : être,Kaba,tokü
French,pareil : être,Laka,togé
French,pareil : être,Mbay,titz
French,pareil : être,Mango,titz
French,pareil : être,Nar,titz
French,pareil : être,Ngambay,togf
French,pareil : être,Sar,titz
French,pareil : être,Ngam,tit#
French,"parents, famille",Bebote,n0j)+
French,"parents, famille",Bediondo,n0)#
French,"parents, famille",Daba,n6)j
French,"parents, famille",Gor,n0)#
French,"parents, famille",Gulay,nùju
French,"parents, famille",Kaba,nùju : Kul=haäfa
French,"parents, famille",Laka,nùj1
French,"parents, famille",Mango,nüj#
French,"parents, famille",Nar,ngè : N9T=n0j#
French,"parents, famille",Ngambay,"ndj1,nû)j1"
French,"parents, famille",Sar,"gir-kdji,ngè"
French,paresse,Bebote,dàw
French,paresse,Bediondo,dàbà
French,paresse,Gor,dàw
French,paresse,Gulay,dàbà
French,paresse,Kaba_Na,ÈE
French,paresse,Kaba,dàbà
French,paresse,Laka,dàbà
French,paresse,Mbay,ngèe
French,paresse,Mango,dàbà
French,paresse,Nar,yày
French,paresse,Ngambay,ro5m
French,paresse,Sar,yày
French,parole,Bebote,tà
French,parole,Bediondo,tà
French,parole,Gor,tà
French,parole,Gulay,tà
French,parole,Kaba_Na,hàa
French,parole,Kaba,tàr
French,parole,Laka,tàr : M=tàa
French,parole,Mango,Béy-täé
French,parole,Nar,nàjz
French,parole,Ngambay,tàr
French,parole,Sar,nàj+
French,partager,Bebote,Kkay
French,partager,Bediondo,gaya
French,partager,Gor,kaäy
French,partager,Gulay,n0b6
French,partager,Kaba,käy
French,partager,Laka,käy
French,partager,Mango,kay
French,partager,Nar,nuüubo
French,partager,Ngambay,käy
French,partager,Sar,keng
French,partir,Bebote,dt}
French,partir,Bediondo,ÔtÀ
French,partir,Gulay,ôti
French,partir,Laka,ddË
French,partir,Mbay,t9ÿ
French,partir,Ngambay,nddy
French,"pas, ne ... pas",Bebote,à Î
French,"pas, ne ... pas",Bediondo,à {
French,"pas, ne ... pas",Daba,à Î
French,"pas, ne ... pas",Gor,è {
French,"pas, ne ... pas",Gulay,lé
French,"pas, ne ... pas",Kaba,ànñg
French,"pas, ne ... pas",Laka,àñg
French,"pas, ne ... pas",Mbay,àÎ
French,"pas, ne ... pas",Mango,à Î
French,"pas, ne ... pas",Nar,àlé
French,"pas, ne ... pas",Ngambay,è {
French,"pas, ne ... pas",Sar,àf
French,"pas, ne ... pas",Ngam,à Î
French,passer sur le feu,Bebote,yolè
French,passer sur le feu,Bediondo,yolè
French,passer sur le feu,Laka,yôlè : Mh=tùlo
French,passer sur le feu,Mango,yolè
French,passer sur le feu,Ngambay,yôlè
French,passer sur le feu,Sar,gire
French,patate douce,Bebote,bangàw
French,patate douce,Bediondo,bangàw
French,pe,Daba,baängàw
French,pe,Gor,bangàäw
French,pe,Gulay,bängàw
French,pe,Kaba_Na,bangàw
French,pe,Kaba,baängàw
French,pe,Laka,bangàw
French,pe,Mbay,bangàw
French,pe,Mango,b5ngdw
French,pe,Nar,bSngà
French,pe,Ngambay,bangäw
French,pe,Sar,bangàw
French,pe,Ngam,bängàw
French,ume,Bediondo,dà-j1
French,ume,Daba,dà-jt
French,ume,Gulay,dà-11
French,ume,Laka,dàb}là
French,ume,Mbay,dàa-j1:Nar-dàa-j1
French,ume,Ngambay,dàämlà-it
French,iuvreté,Bebote,nd00
French,iuvreté,Bediondo,ndoo
French,iuvreté,Daba,ndo
French,iuvreté,Gor,ndû0
French,iuvreté,Gulay,nddo
French,iuvreté,Kaba_Na,nàhà
French,iuvreté,Kaba,ndoo
French,iuvreté,Laka,ndÔ0 : Mh=ndo06
French,iuvreté,Mango,ndoo
French,iuvreté,Nar,nd00
French,iuvreté,Ngambay,ndoo
French,iuvreté,Sar,ndo0o
French,yer,Bebote,Ègs
French,yer,Bediondo,ègs : Do=ùba
French,yer,Gor,ùgs
French,yer,Gulay,ùgs
